ticker,name
006400,삼성SDI
006660,삼성공조
028260,삼성물산
207940,삼성바이오로직스
032830,삼성생명
018260,삼성에스디에스
0126Z0,삼성에피스홀딩스
009150,삼성전기
005930,삼성전자
001360,삼성제약
010140,삼성중공업
016360,삼성증권
068290,삼성출판사
029780,삼성카드
000810,삼성화재
006110,삼아알미늄
0120G0,삼양바이오팜
145990,삼양사
003230,삼양식품
272550,삼양패키징
000070,삼양홀딩스
002810,삼영무역
003720,삼영
005680,삼영전자
023000,삼원강재
004380,삼익THK
002450,삼익악기
004440,삼일씨엔에스
000520,삼일제약
009770,삼정펄프
005500,삼진제약
004690,삼천리
010960,삼호개발
004450,삼화왕관
009470,삼화전기
011230,삼화전자
001820,삼화콘덴서
001290,상상인증권
041650,상신브레이크
075180,새론오토모티브
007540,샘표
248170,샘표식품
007860,서연
200880,서연이화
017390,서울가스
031210,서울보증보험
004410,서울식품
021050,서원
008490,서흥
007610,선도전기
002820,SUN&L
136490,선진
014910,성문전자
004980,성신양회
000180,성창기업지주
002420,세기상사
004360,세방
004490,세방전지
001430,세아베스틸지주
306200,세아제강
003030,세아제강지주
058650,세아홀딩스
013000,세우글로벌
021820,세원정공
067830,세이브존I&C
075580,세진중공업
068270,셀트리온
336370,솔루스첨단소재
248070,솔루엠
004430,송원산업
017550,수산세보틱스
126720,수산인더스트리
204210,스타에스엠리츠
026890,스틱인베스트먼트
134790,시디즈
000480,CR홀딩스
462870,시프트업
016590,신대양제지
029530,신도리코
004970,신라교역
011930,신성이엔지
004170,신세계
035510,신세계 I&C
031430,신세계인터내셔날
031440,신세계푸드
006880,신송홀딩스
005800,신영와코루
001720,신영증권
009270,신원
002700,신일전자
002870,신풍
019170,신풍제약
481850,신한글로벌액티브리츠
055550,신한지주
404990,신한서부티엔디리츠
293940,신한알파리츠
004080,신흥
004770,써니전자
403550,쏘카
004920,씨아이테크
112610,씨에스윈드
000120,CJ대한통운
079160,CJ CGV
097950,CJ제일제당
480370,씨케이솔루션
308170,씨티알모빌리티
008700,아남전자
090430,아모레퍼시픽
002790,아모레퍼시픽홀딩스
002030,아세아
183190,아세아시멘트
002310,아세아제지
012170,아센디오
267850,아시아나IDT
020560,아시아나항공
122900,아이마켓코리아
010780,아이에스동서
139130,iM금융지주
031820,아이티센씨티에스
294870,IPARK현대산업개발
139990,아주스틸
009320,아진전자부품
001780,알루코
018250,애경산업
161000,애경케미칼
011090,에넥스
137310,에스디바이오센서
003080,SB성보
034120,SBS
005850,에스엘
010580,에스엠벡셀
002170,SYTS
012750,에스원
033530,SJG세종
004060,SG세계물산
006120,SK디스커버리
302440,SK바이오사이언스
326030,SK바이오팜
475150,SK이터닉스
000660,SK하이닉스
000390,SP삼화
023960,에쓰씨엔지니어링
298690,에어부산
078520,에이블씨엔씨
015260,에이엔피
140910,에이리츠
267270,HD건설기계
039570,HDC랩스
089470,HDC현대EP
009540,HD한국조선해양
443060,HD현대마린솔루션
071970,HD현대마린엔진
267250,HD현대
322000,HD현대에너지솔루션
267260,HD현대일렉트릭
329180,HD현대중공업
002460,HS화성
487570,HS효성
298050,HS효성첨단소재
003580,HLB글로벌
011200,HMM
003060,에이프로젠바이오로직스
007460,에이프로젠
244920,에이플러스에셋
278470,에이피알
450080,에코프로머티
019490,엑시큐어하이트론
036570,NC
400760,NH올원리츠
005940,NH투자증권
085310,엔케이
900140,엘브이엠씨홀딩스
066970,엘앤에프
108670,LX하우시스
383800,LX홀딩스
064400,LG씨엔에스
037560,LG헬로비전
097520,엠씨넥스
484870,엠앤씨솔루션
014440,영보화학
111770,영원무역
009970,영원무역홀딩스
003520,영진약품
000670,영풍
012280,영화금속
012160,영흥
007310,오뚜기
002630,오리엔트바이오
271560,오리온
001800,오리온홀딩스
010060,OCI홀딩스
005320,온타이드
037270,YG PLUS
011690,와이투솔루션
316140,우리금융지주
011300,우성머티리얼스
006980,우성
017370,우신시스템
105840,우진
010400,우진아이엔에스
049800,우진플라임
016880,웅진
095720,웅진씽크빅
005820,원림
008600,윌비스
014830,유니드
446070,유니드비티플러스
047400,유니온머티리얼
000910,유니온
011330,유니켐
077500,유니퀘스트
002920,유성기업
000700,유수홀딩스
003470,유안타증권
072130,유엔젤
000220,유유제약
001200,유진투자증권
000100,유한양행
003460,유화증권
008730,율촌화학
008250,이건산업
025820,이구산업
214320,이노션
088260,이리츠코크렙
139480,이마트
457190,이수스페셜티케미컬
007660,이수페타시스
005950,이수화학
015020,이스타코
074610,이엔플러스
102460,이연제약
084680,이월드
350520,이지스레지던스리츠
334890,이지스밸류플러스리츠
000760,이화산업
014990,인디에프
101140,인바이오젠
006490,인스코비
023800,인지컨트롤스
034590,인천도시가스
129260,인터지스
023810,인팩
249420,일동제약
000230,일동홀딩스
013360,일성건설
003120,일성아이에스
003200,일신방직
007110,일신석재
007570,일양약품
008500,일정실업
081000,일진다이아
020760,일진디스플
103590,일진전기
271940,일진하이솔루스
015860,일진홀딩스
226320,잇츠한불
317400,자이에스앤디
033240,자화전자
000950,전방
079900,전진건설로봇
348950,제이알글로벌리츠
194370,제이에스코퍼레이션
030000,제일기획
271980,제일약품
001560,제일연마
002620,제일파마홀딩스
006220,제주은행
089590,제주항공
004910,조광페인트
004700,조광피혁
001550,조비
462520,조선내화
120030,조선선재
018470,조일알미늄
002600,조흥
063160,종근당바이오
185750,종근당
001630,종근당홀딩스
109070,주성코퍼레이션
023450,동남합성
002380,KCC
044380,주연테크
024110,기업은행
013890,지누스
001250,GS글로벌
007070,GS리테일
499790,GS피앤엘
013870,지엠비코리아
071320,지역난방공사
088790,진도
003780,진양산업
010640,진양폴리
100250,진양홀딩스
051630,진양화학
272450,진에어
011000,진원생명과학
002780,진흥기업
025620,차AI헬스케어
009310,참엔지니어링
000650,천일고속
033250,체시스
323410,카카오뱅크
035720,카카오
377300,카카오페이
006380,카프로
279570,케이뱅크
415640,KB발해인프라
001620,케이비아이동국실업
008970,KBI동양철관
009440,KC그린홀딩스
029460,케이씨
344820,KCC글라스
119650,KC코트렐
281820,케이씨텍
044450,KSS해운
092220,KEC
381970,케이카
145270,케이탑리츠
030200,KT
053210,스카이라이프
058850,KTcs
058860,KTis
033780,KT&G
417310,코람코더원리츠
357120,코람코라이프인프라리츠
007810,코리아써키트
003690,코리안리
192820,코스맥스
044820,코스맥스비티아이
005070,코스모신소재
005420,코스모화학
071950,코아스
003070,코오롱글로벌
002020,코오롱
120110,코오롱인더
021240,코웨이
036420,콘텐트리중앙
024720,콜마홀딩스
192400,쿠쿠홀딩스
284740,쿠쿠홈시스
264900,크라운제과
005740,크라운해태홀딩스
259960,크래프톤
020120,키다리스튜디오
039490,키움증권
014580,태경비케이
015890,태경산업
006890,태경케미컬
003240,태광산업
011280,태림포장
004100,태양금속
009410,태영건설
001420,태원물산
055490,테이팩스
078000,텔코웨어
214420,토니모리
091810,트리니티항공
019180,티에이치엔
217590,티엠씨
002900,TYM
363280,티와이홀딩스
004870,티웨이홀딩스
069260,TKG휴켐스
007980,TP
034230,파라다이스
005690,파미셀
036580,팜스코
004720,팜젠사이언스
028670,팬오션
010820,퍼스텍
016800,퍼시스
001020,페이퍼코리아
090080,평화산업
010770,평화홀딩스
022100,포스코DX
058430,포스코스틸리온
047050,포스코인터내셔널
003670,포스코퓨처엠
005490,POSCO홀딩스
017810,풀무원
103140,풍산
005810,풍산홀딩스
950210,프레스티지바이오파마
009810,플레이그램
178920,PI첨단소재
001340,PKC
086790,하나금융지주
293480,하나제약
039130,하나투어
352820,하이브
071090,하이스틸
000080,하이트진로
000140,하이트진로홀딩스
036460,한국가스공사
005430,한국공항
010040,한국내화
025540,한국단자
010100,한국무브넥스
004090,한국석유
002200,한국수출포장
002960,한국쉘석유
000240,한국앤컴퍼니
033270,유나이티드제약
123890,한국자산신탁
015760,한국전력
052690,한전기술
006200,한국전자홀딩스
027970,한국제지
023350,한국종합기술
025890,한국주강
000970,한국주철관
104700,한국철강
017960,한국카본
161890,한국콜마
161390,한국타이어앤테크놀로지
034830,한국토지신탁
152550,한국ANKOR유전
071050,한국금융지주
007280,한국특강
047810,한국항공우주
123690,한국화장품
003350,한국화장품제조
011500,한농화성
002390,한독
053690,한미글로벌
042700,한미반도체
008930,한미사이언스
128940,한미약품
009240,한샘
020000,한섬
003680,한성기업
105630,한세실업
069640,한세엠케이
016450,한세예스24홀딩스
009180,한솔로지스틱스
213500,한솔제지
014680,한솔케미칼
004710,한솔테크닉스
004150,한솔홀딩스
025750,한솔홈데코
004960,한신공영
011700,한신기계
001750,한양증권
018880,한온시스템
009420,한올바이오파마
014130,한익스프레스
300720,한일시멘트
002220,한일철강
003300,한일홀딩스
051600,한전KPS
130660,한전산업
002320,한진
003480,한진중공업홀딩스
180640,한진칼
005110,한창
009460,한창제지
372910,한컴라이프케어
452260,한화갤러리아
451800,한화리츠
000880,한화
489790,한화비전
088350,한화생명
000370,한화손해보험
009830,한화솔루션
272210,한화시스템
012450,한화에어로스페이스
082740,한화엔진
042660,한화오션
003530,한화투자증권
195870,해성디에스
101530,해태제과식품
143210,핸즈코퍼레이션
000720,현대건설
453340,현대그린푸드
086280,현대글로비스
064350,현대로템
079430,현대리바트
012330,현대모비스
069960,현대백화점
004560,현대비앤지스틸
004310,현대약품
017800,현대엘리베이터
307950,현대오토에버
011210,현대위아
005380,현대차
004020,현대제철
005440,현대지에프홀딩스
001500,현대차증권
011760,현대코퍼레이션
227840,현대코퍼레이션홀딩스
126560,현대퓨처넷
001450,현대해상
057050,현대홈쇼핑
093240,형지엘리트
003010,혜인
111110,호전실업
008770,호텔신라
378850,화승알앤에이
241590,화승엔터프라이즈
006060,화승인더
013520,화승코퍼레이션
010690,화신
133820,화인베스틸
010660,화천기계
000850,화천기공
016580,환인제약
032560,황금에스티
004800,효성
094280,효성ITX
298040,효성중공업
298020,효성티앤씨
298000,효성화학
093370,후성
005870,휴니드
079980,휴비스
005010,휴스틸
000540,흥국화재
003280,흥아해운
